id,maker_id,name,ruby
664,40547,M・K・R,えむけーあーる
665,3893,M女,えむじょ
666,45941,MGM,えむじーえむ
667,3784,エムズビデオグループ,えむずびでおぐるーぷ
668,1091,MZP,えむぜっとぴー
669,6602,えむっ娘ラボ,えむっこらぼ
670,46489,MT OFFICE,えむてぃーおふぃす
671,6481,MTK,えむてぃーけー
672,46655,MDMA,えむでぃーえむえー
673,40422,MBM,えむびーえむ
674,4871,MBB,えむびーびー
675,1089,MUU,えむゆーゆー
676,6226,エメラルド映像,えめらるどえいぞう
677,1267,エメラルド ジュピター,えめらるどじゅぴたー
678,1044,elite black,えりーとぶらっく
679,5462,LXX,えるえっくすえっくす
680,5038,LOO,えるおーおー
681,4870,LOW企画,えるおーだぶるきかく
682,1080,L quick,えるくいっく
683,5495,LG Zone,えるじーぞーん
684,5218,LD ZONE,えるでぃぞーん
685,3956,エルナンド,えるなんど
686,1082,LPS,えるぴーえす
687,3998,エルフ,えるふ
688,4503,L-hotel,えるほてる
689,1269,エレクト,えれくと
690,3357,エレファント,えれふぁんと
691,4213,エレメント,えれめんと
692,30662,ERO-ERO FUN PEOPLE,えろえろふぁんぴーぷる
693,40455,エロガチャ,えろがちゃ
694,2426,エロ辞典,えろじてん
695,4241,エロ女子校生,えろじょしこうせい
696,5669,EROS HEARTS,えろすはーつ
697,46559,エロタイム,えろたいむ
698,46709,エロタイムVR,えろたいむぶいあーる
699,302039,えろだるま/エマニエル,えろだるまえまにえる
700,45667,EROTICA,えろちか
701,5195,エロチカコ,えろちかこ
702,4207,EROTICA COMPLEX,えろちかこんぷれっくす
703,2389,エロティカファーム,えろてぃかふぁーむ
704,4688,エロティックウーマン,えろてぃっくうーまん
705,4781,EROTIC GIRL,えろてぃっくがーる
706,2390,エロティックブックス,えろてぃっくぶっくす
707,1270,エロティックブラックフレンド,えろてぃっくぶらっくふれんど
708,46548,ERO Teen VR,えろてぃーんぶいあーる
709,3112,エロ電天国,えろでんてんごく
710,4798,ゑ呂洞,えろどう
711,5739,エロナビ,えろなび
712,3727,エロナンパ,えろなんぱ
713,5046,エロにゃん,えろにゃん
714,45438,エロ人形レーベル,えろにんぎょうれーべる
715,5394,エロハメハ,えろはめは
716,3801,エロハンター,えろはんたー
717,2809,エロプロワイド,えろぷろわいど
718,5603,エロマ,えろま
719,5344,エロリン,えろりん
720,5403,援,えん
721,4982,艶艶,えんえん
722,3734,援校,えんこう
723,4981,援交,えんこう
724,4770,援交映像,えんこうえいぞう
725,3123,援交コレクション,えんこうこれくしょん
726,30680,援校専門,えんこうせんもん
727,3815,援交専門,えんこうせんもん
728,1704,ENKO,えんこー
729,4785,エンコーガール,えんこーがーる
730,5838,Angel,えんじぇる
731,6471,艶熟/エマニエル,えんじゅくえまにえる
732,4124,円熟紀行,えんじゅくきこう
733,1046,enjoy job,えんじょいじょぶ
734,1047,Enjoy-Sex,えんじょいせっくす
735,4257,援助社会,えんじょしゃかい
736,5328,援助日記,えんじょにっき
737,4619,エンタウン,えんたうん
738,3802,エンタル,えんたる
739,5161,endurance,えんでゅあらんす
740,1272,エンバー,えんばー
741,4726,エンパイヤーピクチャーズ,えんぱいやーぴくちゃーず
742,1045,empha-size black,えんふぁさいずぶらっく
743,302047,エンブレム,えんぶれむ
744,4269,emperor,えんぺらー
745,5791,エンペラー/妄想族,えんぺらーもうそうぞく
746,4391,艶母,えんぼ
747,4744,怨魔,えんま
748,3750,閻魔,えんま
749,4916,ARM,えーあーるえむ
750,4525,AV.COM,えーう゛ぃこむ
751,4470,AV MAX,えーう゛ぃまっくす
752,5109,AVMODE,えーう゛ぃもーど
753,40077,AVS collector’s,えーうﾞぃえすこれくたーず
754,4677,ASH CO,えーえすえっちしーおー
755,46713,ASMR JAPAN,えーえすえむあーるじゃぱん
756,3859,A画王,えーがおう
757,2440,A級フェチ,えーきゅうふぇち
758,46443,AKK,えーけーけー
759,302618,AEGEAN,えーげ
760,6740,エーゲ/妄想族,えーげもうそうぞく
761,300545,AGA,えーじーえー
762,5062,AZ WALL,えーぜっとうぉーる
763,5907,AZFL,えーぜっとえふえる
764,3926,AD企画,えーでぃきかく
765,4203,AD TYPE,えーでぃたいぷ
766,46564,ADAN,えーでぃーえーえぬ
767,1664,AD-Fit in,えーでぃーふぃっといん
768,300077,A.B.E.,えーびーいー
769,45427,エー・ビー・エンターテイメント,えーびーえんたーていめんと
770,40086,エーピーエー,えーぴーえー
771,6478,AV,えーぶい
772,46173,AVM,えーぶいえむ
773,6530,AV OPEN,えーぶいおーぷん
774,3927,AV堂,えーぶいどう
775,40380,AVVR,えーぶいぶいあーる
776,6390,AVマーケット,えーぶいまーけっと
777,4585,A-BOX,えーぼっくす
778,5849,エーン,えーん
779,2492,おあずけ,おあずけ
780,6372,OYSTER,おいすたー
781,46721,オイスター海運,おいすたーかいうん
782,5230,花魁,おいらん
783,5281,花魁満開,おいらんまんかい
784,5119,おぅっ！,おぅっ
785,1575,黄金,おうごん
786,3637,黄金企画,おうごんきかく
787,5474,黄金時代,おうごんじだい
788,2593,押収品,おうしゅうひん
789,3751,王子様,おうじさま
790,30681,王道素人おマンコ,おうどうしろうとおまんこ
791,45321,大久保ヤンキース,おおくぼやんきーす
792,4236,大蔵映像,おおくらえいぞう
793,1609,大関,おおぜき
794,4834,大塚フロッピー,おおつかふろっぴー
795,1610,大宮企画,おおみやきかく
796,4707,OKA企画,おかきかく
797,40464,犯し屋,おかしや
798,30682,岡部鉄郎,おかべてつろう
799,5255,奥,おく
800,5395,おくさまクエスト,おくさまくえすと
801,4456,奥様ちゃんぷる,おくさまちゃんぷる
802,2666,奥様友の会,おくさまのかい
803,3764,奥さんチャンネル,おくさんちゃんねる
804,3048,奥の穴,おくのあな
805,2442,オクラホマ,おくらほま
806,5600,おしっこ倶楽部,おしっこくらぶ
807,5296,おしっこ日和,おしっこひより
808,304213,推しムス,おしむす
809,5549,お尻の天使,おしりのてんし
810,5429,オスメス企画,おすめすきかく
811,5724,オズ,おず
812,3894,O’z,おず
813,5221,Oz’Vision,おずう゛ぃじょん
814,4682,OZMA,おずま
815,4000,お宝堂,おたからどう
816,5601,おちんぽ強化委員会,おちんぽきょうかいいんかい
818,5238,OPPAI,おっぱい
819,4593,おっぱいwalker,おっぱいうおーかー
820,46525,おっぱいゴールド,おっぱいごーるど
821,46704,おっぱいデカ美/妄想族,おっぱいでかみもうそうぞく
822,4711,おっぱいぼいん,おっぱいぼいん
823,40445,おっぱいめっちゃゴールド,おっぱいめっちゃごーるど
824,4242,おっぱいワークス,おっぱいわーくす
825,60753,男気屋,おとこぎや
826,6333,オトコノ娘LOVE/妄想族,おとこのこらぶもうそうぞく
827,5333,大人企画,おとなきかく
828,2219,乙姫,おとひめ
829,3765,乙女救助隊,おとめきゅうじょたい
830,6549,おとめ商事/妄想族,おとめしょうじもうそうぞく
831,4324,乙牌,おとめはい
832,5723,お・なぁ〜に〜,おなぁ〜に〜
833,4588,ONA KING,おなきんぐ
834,4537,オナGAL,おなぎゃる
835,5086,ONA-GAL,おなぎゃる
836,3999,オナクイーン,おなくいーん
837,4765,オナっ娘。,おなっこ
838,4070,オナッ娘,おなっこ
839,4689,オナニスト後藤,おなにすとごとう
840,4620,オナニー源五郎,おなにーげんごろう
841,3957,オナニー図鑑,おなにーずかん
842,4440,オナニーライセンス,おなにーらいせんす
843,3803,オナホール,おなほーる
844,5886,オナリザ,おなりざ
845,2476,オナるっくす,おなるっくす
846,4492,鬼神,おにがみ
847,6405,お願い。,おねがい
848,3931,おねーちゃんを縛る会,おねーちゃんをしばるかい
849,4843,おばコン魂,おばこんたましい
850,3834,おばさまコム,おばさまこむ
851,4441,おばさんちんこ,おばさんちんこ
852,5297,おばば,おばば
853,6644,おパンティー愛好会/妄想族,おぱんてぃーあいこうかいもうそうぞく
854,5575,OffA,おふぁ
855,45302,OFFICE K’S,おふぃすけいず
856,46728,OFFICE K’S VR,おふぃすけいずぶいあーる
857,3698,オフィス夏目,おふぃすなつめ
858,4142,おふざけ隊,おふざけたい
859,4476,OFF SHOT,おふしょっと
860,40473,＃オフパコSNS,おふぱこえすえぬえす
861,2439,オブザベーション,おぶざべーしょん
862,1276,オブザーベーション ホール,おぶざーべーしょんほーる
863,1277,オブジェクツ,おぶじぇくつ
864,1100,Obscenity voice,おぶすきゃにてぃぼいす
865,5638,of Revolution,おぶれぼりゅーしょん
866,6452,オプルン,おぷるん
867,40525,おペニ姫,おぺにひめ
868,6681,おペニペニワールド/妄想族,おぺにぺにわーるどもうそうぞく
869,2376,オペラ,おぺら
870,3337,おままごと,おままごと
871,4944,オムズ,おむず
872,5396,オメオメ,おめおめ
873,45146,オメガゼロ,おめがぜろ
874,4104,オメコファンクラブ,おめこふぁんくらぶ
875,30667,オメコリアン,おめこりあん
876,6603,お持ち帰り/熟女卍,おもちかえり
877,5473,おもちゃ,おもちゃ
878,5597,おもちゃ企画,おもちゃきかく
880,5120,おもちゃキング,おもちゃきんぐ
881,5121,おもちゃビデオ,おもちゃびでお
882,5170,おもちゃリアル,おもちゃりある
883,5692,オモニー,おもにー
884,1603,親子でBOMB,おやこでぼん
885,5006,親心企画,おやごころきかく
886,6571,お夜食カンパニー,おやしょくかんぱにー
887,46334,親父の個撮,おやじのこさつ
888,5864,おやじPrivate,おやじぷらいべーと
889,6572,おやゆび姫/妄想族,おやゆびひめもうそうぞく
890,4032,オラクルハワイアン,おらくるはわいあん
891,4071,オリエンタル映像,おりえんたるえいぞう
892,1279,オリジナル,おりじなる
893,5326,オリジナル制作,おりじなるせいさく
894,4844,オリジンN,おりじんえぬ
895,1947,オリジン ホープ,おりじんほーぷ
896,1948,オリックス,おりっくす
897,308045,オリンポス,おりんぽす
898,46074,オルガ,おるが
899,6636,オルガBlack,おるがぶらっく
900,66506,オルスタックソフト,おるすたっくそふと
901,46451,俺の素人,おれのしろうと
902,304159,俺の素人-Z- SECOND IMPACT,おれのしろうとぜっとせかんどいんぱくと
903,301712,俺の素人Z-PLUS,おれのしろうとぜっとぷらす
904,45144,オンエアー,おんえあー
905,30683,温泉ワールド,おんせんわーるど
906,5768,女好,おんなずき
907,4126,女同心,おんなどうしん
908,1797,OSQ,おーえすきゅー
909,30637,オーエス興業,おーえすこうぎょう
910,1800,OXG,おーえっくすじー
911,5897,ONFL,おーえぬえふえる
912,3725,OL姦辱,おーえるかんじょく
913,1103,OLQ2,おーえるきゅー2
914,46598,ORCHIDエンターテイメント,おーきっどえんたーていめんと
915,1793,OK-WAVE,おーけーうぇーぶ
916,4878,オーシャン,おーしゃん
917,5320,OH！DYNAMITE,おーだいなまいと
918,1107,OT flash,おーてぃーふらっしゅ
919,4528,OD company,おーでぃーかんぱにー
920,4507,オートゾーン,おーとぞーん
921,5423,OverZone,おーばーぞーん
922,4174,オーバーライン,おーばーらいん
923,5270,open,おーぷん
924,1274,オープン イヤー,おーぷんいやー
925,6312,ALL,おーる
926,67021,オールウェイズ,おーるうぇいず
927,2344,always,おーるうぇいず
928,1275,オールドスター,おーるどすたー
929,2379,オールホット,おーるほっと
930,40007,オーロラ,おーろら
931,2345,AURORA映像,おーろらえいぞう
932,5061,オーロラプロジェクト・アネックス,おーろらぷろじぇくとあねっくす
933,3665,AURORA RABBIT,おーろららびっと
934,4222,戒,かい
935,5404,魁オナニー塾,かいおなにーじゅく
936,5780,開華妻,かいかづま
937,304346,海外専門.com,かいがいせんもんどっとこむ
938,4360,解禁企画,かいきんきかく
939,4721,解禁丸,かいきんまる
940,6453,カイザ,かいざ
941,4669,開拓映像,かいたくえいぞう
942,4289,開拓写,かいたくしゃ
943,4131,買取隊,かいとりたい
944,302447,開マン ド接写鑑定団,かいまんどせっしゃかんていだん
945,5330,快楽園,かいらくえん
946,3671,快楽座,かいらくざ
947,3762,快楽出版,かいらくしゅっぱん
948,4491,快楽書房,かいらくしょぼう
949,5830,快楽地獄,かいらくじごく
950,4033,カイロプラテクス,かいろぷらてくす
951,6744,カウカウパラダイス/妄想族,かうかうぱらだいすもうそうぞく
952,4733,カオス・ジャパン,かおすじゃぱん
953,4323,隠し事,かくしごと
954,5844,隠し撮り委員会,かくしどりいいんかい
955,5256,覚醒研,かくせいけん
956,6671,かぐや姫Pt/妄想族,かぐやひめぴーてぃーもうそうぞく
957,5355,過激尻穴,かげきしりあな
958,4175,カゲキックス,かげきっくす
959,300201,カゲキっch,かげきっち
960,6379,加護写真事務所,かごしゃしんじむしょ
961,40052,笠倉出版社,かさくらしゅっぱんしゃ
962,46483,CASANOVA,かさのう゛ぁ
963,4098,Casablanca,かさぶらんか
964,1284,カスパチア,かすぱちあ
965,6416,香澄企画/エマニエル,かすみきかくえまにえる
966,300416,仮想空間少女伝説,かそうくうかんしょうじょでんせつ
967,4745,家族愛,かぞくあい
968,5652,家族姦,かぞくかん
969,1285,カタファルキュー,かたふぁるきゅー
970,5635,塊,かたまり
971,300132,カチクオトコノコ,かちくおとこのこ
972,300408,カチコチTV,かちこちてぃーう゛ぃー
973,4833,カッコイイ！,かっこいい
