maker_id,name,ruby
1047,Enjoy-Sex,えんじょいせっくす
4257,援助社会,えんじょしゃかい
5328,援助日記,えんじょにっき
4619,エンタウン,えんたうん
3802,エンタル,えんたる
5161,endurance,えんでゅあらんす
1272,エンバー,えんばー
4726,エンパイヤーピクチャーズ,えんぱいやーぴくちゃーず
1045,empha-size black,えんふぁさいずぶらっく
302047,エンブレム,えんぶれむ
4269,emperor,えんぺらー
5791,エンペラー/妄想族,えんぺらーもうそうぞく
4391,艶母,えんぼ
4744,怨魔,えんま
3750,閻魔,えんま
4916,ARM,えーあーるえむ
4525,AV.COM,えーう゛ぃこむ
4470,AV MAX,えーう゛ぃまっくす
5109,AVMODE,えーう゛ぃもーど
40077,AVS collector’s,えーうﾞぃえすこれくたーず
4677,ASH CO,えーえすえっちしーおー
46713,ASMR JAPAN,えーえすえむあーるじゃぱん
3859,A画王,えーがおう
2440,A級フェチ,えーきゅうふぇち
46443,AKK,えーけーけー
302618,AEGEAN,えーげ
6740,エーゲ/妄想族,えーげもうそうぞく
300545,AGA,えーじーえー
5062,AZ WALL,えーぜっとうぉーる
5907,AZFL,えーぜっとえふえる
3926,AD企画,えーでぃきかく
4203,AD TYPE,えーでぃたいぷ
46564,ADAN,えーでぃーえーえぬ
1664,AD-Fit in,えーでぃーふぃっといん
300077,A.B.E.,えーびーいー
45427,エー・ビー・エンターテイメント,えーびーえんたーていめんと
40086,エーピーエー,えーぴーえー
6478,AV,えーぶい
46173,AVM,えーぶいえむ
6530,AV OPEN,えーぶいおーぷん
3927,AV堂,えーぶいどう
40380,AVVR,えーぶいぶいあーる
6390,AVマーケット,えーぶいまーけっと
4585,A-BOX,えーぼっくす
5849,エーン,えーん
2492,おあずけ,おあずけ
6372,OYSTER,おいすたー
46721,オイスター海運,おいすたーかいうん
5230,花魁,おいらん
5281,花魁満開,おいらんまんかい
5119,おぅっ！,おぅっ
1575,黄金,おうごん
3637,黄金企画,おうごんきかく
5474,黄金時代,おうごんじだい
2593,押収品,おうしゅうひん
3751,王子様,おうじさま
30681,王道素人おマンコ,おうどうしろうとおまんこ
45321,大久保ヤンキース,おおくぼやんきーす
4236,大蔵映像,おおくらえいぞう
1609,大関,おおぜき
4834,大塚フロッピー,おおつかふろっぴー
1610,大宮企画,おおみやきかく
4707,OKA企画,おかきかく
40464,犯し屋,おかしや
30682,岡部鉄郎,おかべてつろう
5255,奥,おく
5395,おくさまクエスト,おくさまくえすと
4456,奥様ちゃんぷる,おくさまちゃんぷる
2666,奥様友の会,おくさまのかい
3764,奥さんチャンネル,おくさんちゃんねる
3048,奥の穴,おくのあな
2442,オクラホマ,おくらほま
5600,おしっこ倶楽部,おしっこくらぶ
5296,おしっこ日和,おしっこひより
304213,推しムス,おしむす
5549,お尻の天使,おしりのてんし
5429,オスメス企画,おすめすきかく
5724,オズ,おず
3894,O’z,おず
5221,Oz’Vision,おずう゛ぃじょん
4682,OZMA,おずま
4000,お宝堂,おたからどう
5601,おちんぽ強化委員会,おちんぽきょうかいいんかい
5047,おちんぽ強化委員会,おちんぽきょうかいいんかい
5238,OPPAI,おっぱい
4593,おっぱいwalker,おっぱいうおーかー
46525,おっぱいゴールド,おっぱいごーるど
46704,おっぱいデカ美/妄想族,おっぱいでかみもうそうぞく
4711,おっぱいぼいん,おっぱいぼいん
40445,おっぱいめっちゃゴールド,おっぱいめっちゃごーるど
4242,おっぱいワークス,おっぱいわーくす
60753,男気屋,おとこぎや
6333,オトコノ娘LOVE/妄想族,おとこのこらぶもうそうぞく
5333,大人企画,おとなきかく
2219,乙姫,おとひめ
3765,乙女救助隊,おとめきゅうじょたい
6549,おとめ商事/妄想族,おとめしょうじもうそうぞく
4324,乙牌,おとめはい
5723,お・なぁ〜に〜,おなぁ〜に〜
4588,ONA KING,おなきんぐ
4537,オナGAL,おなぎゃる
5086,ONA-GAL,おなぎゃる
3999,オナクイーン,おなくいーん
4765,オナっ娘。,おなっこ
4070,オナッ娘,おなっこ
4689,オナニスト後藤,おなにすとごとう
4620,オナニー源五郎,おなにーげんごろう
3957,オナニー図鑑,おなにーずかん
4440,オナニーライセンス,おなにーらいせんす
3803,オナホール,おなほーる
5886,オナリザ,おなりざ
2476,オナるっくす,おなるっくす
4492,鬼神,おにがみ
6405,お願い。,おねがい
3931,おねーちゃんを縛る会,おねーちゃんをしばるかい
4843,おばコン魂,おばこんたましい
3834,おばさまコム,おばさまこむ
4441,おばさんちんこ,おばさんちんこ
5297,おばば,おばば
6644,おパンティー愛好会/妄想族,おぱんてぃーあいこうかいもうそうぞく
5575,OffA,おふぁ
45302,OFFICE K’S,おふぃすけいず
46728,OFFICE K’S VR,おふぃすけいずぶいあーる
3698,オフィス夏目,おふぃすなつめ
4142,おふざけ隊,おふざけたい
4476,OFF SHOT,おふしょっと
40473,＃オフパコSNS,おふぱこえすえぬえす
2439,オブザベーション,おぶざべーしょん
1276,オブザーベーション ホール,おぶざーべーしょんほーる
1277,オブジェクツ,おぶじぇくつ
1100,Obscenity voice,おぶすきゃにてぃぼいす
5638,of Revolution,おぶれぼりゅーしょん
6452,オプルン,おぷるん
40525,おペニ姫,おぺにひめ
6681,おペニペニワールド/妄想族,おぺにぺにわーるどもうそうぞく
2376,オペラ,おぺら
3337,おままごと,おままごと
4944,オムズ,おむず
5396,オメオメ,おめおめ
45146,オメガゼロ,おめがぜろ
4104,オメコファンクラブ,おめこふぁんくらぶ
30667,オメコリアン,おめこりあん
6603,お持ち帰り/熟女卍,おもちかえり
5473,おもちゃ,おもちゃ
5597,おもちゃ企画,おもちゃきかく
5325,おもちゃ企画,おもちゃきかく
5120,おもちゃキング,おもちゃきんぐ
5121,おもちゃビデオ,おもちゃびでお
5170,おもちゃリアル,おもちゃりある
5692,オモニー,おもにー
1603,親子でBOMB,おやこでぼん
5006,親心企画,おやごころきかく
6571,お夜食カンパニー,おやしょくかんぱにー
46334,親父の個撮,おやじのこさつ
5864,おやじPrivate,おやじぷらいべーと
6572,おやゆび姫/妄想族,おやゆびひめもうそうぞく
4032,オラクルハワイアン,おらくるはわいあん
4071,オリエンタル映像,おりえんたるえいぞう
1279,オリジナル,おりじなる
5326,オリジナル制作,おりじなるせいさく
4844,オリジンN,おりじんえぬ
1947,オリジン ホープ,おりじんほーぷ
1948,オリックス,おりっくす
308045,オリンポス,おりんぽす
46074,オルガ,おるが
6636,オルガBlack,おるがぶらっく
66506,オルスタックソフト,おるすたっくそふと
46451,俺の素人,おれのしろうと
304159,俺の素人-Z- SECOND IMPACT,おれのしろうとぜっとせかんどいんぱくと
301712,俺の素人Z-PLUS,おれのしろうとぜっとぷらす
45144,オンエアー,おんえあー
30683,温泉ワールド,おんせんわーるど
5768,女好,おんなずき
4126,女同心,おんなどうしん
1797,OSQ,おーえすきゅー
30637,オーエス興業,おーえすこうぎょう
1800,OXG,おーえっくすじー
5897,ONFL,おーえぬえふえる
3725,OL姦辱,おーえるかんじょく
1103,OLQ2,おーえるきゅー2
46598,ORCHIDエンターテイメント,おーきっどえんたーていめんと
1793,OK-WAVE,おーけーうぇーぶ
4878,オーシャン,おーしゃん
5320,OH！DYNAMITE,おーだいなまいと
1107,OT flash,おーてぃーふらっしゅ
4528,OD company,おーでぃーかんぱにー
4507,オートゾーン,おーとぞーん
5423,OverZone,おーばーぞーん
4174,オーバーライン,おーばーらいん
5270,open,おーぷん
1274,オープン イヤー,おーぷんいやー
6312,ALL,おーる
67021,オールウェイズ,おーるうぇいず
2344,always,おーるうぇいず
1275,オールドスター,おーるどすたー
2379,オールホット,おーるほっと
40007,オーロラ,おーろら
2345,AURORA映像,おーろらえいぞう
5061,オーロラプロジェクト・アネックス,おーろらぷろじぇくとあねっくす
3665,AURORA RABBIT,おーろららびっと
4222,戒,かい
5404,魁オナニー塾,かいおなにーじゅく
5780,開華妻,かいかづま
304346,海外専門.com,かいがいせんもんどっとこむ
4360,解禁企画,かいきんきかく
4721,解禁丸,かいきんまる
6453,カイザ,かいざ
4669,開拓映像,かいたくえいぞう
4289,開拓写,かいたくしゃ
4131,買取隊,かいとりたい
302447,開マン ド接写鑑定団,かいまんどせっしゃかんていだん
5330,快楽園,かいらくえん
3671,快楽座,かいらくざ
3762,快楽出版,かいらくしゅっぱん
4491,快楽書房,かいらくしょぼう
5830,快楽地獄,かいらくじごく
4033,カイロプラテクス,かいろぷらてくす
6744,カウカウパラダイス/妄想族,かうかうぱらだいすもうそうぞく
4733,カオス・ジャパン,かおすじゃぱん
4323,隠し事,かくしごと
5844,隠し撮り委員会,かくしどりいいんかい
5256,覚醒研,かくせいけん
6671,かぐや姫Pt/妄想族,かぐやひめぴーてぃーもうそうぞく
5355,過激尻穴,かげきしりあな
4175,カゲキックス,かげきっくす
300201,カゲキっch,かげきっち
6379,加護写真事務所,かごしゃしんじむしょ
40052,笠倉出版社,かさくらしゅっぱんしゃ
46483,CASANOVA,かさのう゛ぁ
4098,Casablanca,かさぶらんか
1284,カスパチア,かすぱちあ
6416,香澄企画/エマニエル,かすみきかくえまにえる
300416,仮想空間少女伝説,かそうくうかんしょうじょでんせつ
4745,家族愛,かぞくあい
5652,家族姦,かぞくかん
1285,カタファルキュー,かたふぁるきゅー
5635,塊,かたまり
300132,カチクオトコノコ,かちくおとこのこ
300408,カチコチTV,かちこちてぃーう゛ぃー
4833,カッコイイ！,かっこいい
1816,Quash Joan,かっしゅじょーん
5139,カッティング,かってぃんぐ
6608,かつお物産/妄想族,かつおぶっさん
46442,カツドン,かつどん
3878,角宿,かどやど
4702,中出しババア,かなだしばばあ
4786,かなぶん,かなぶん
5630,カナリヤ,かなりや
4549,彼女ナンパ,かのじょなんぱ
6688,下半身タイガース/妄想族,かはんしんたいがーすもうそうぞく
3315,カバラ,かばら
5671,CUF,かふ
2428,カフェロイヤル,かふぇろいやる
6282,KABUKI,かぶき
4838,（株）PINK,かぶぴんく
3479,CAPRICORN,かぷりこーん
3989,壁の穴,かべのあな
3974,花弁,かべん
45737,カマタ映像,かまたえいぞう
4162,神狗,かみいぬ
300739,神回,かみかい
5153,神研究会,かみけんきゅうかい
301665,かみごえ祭り。,かみごえまつり
301937,カミパイ,かみぱい
40540,カムカムぴゅっ！,かむかむぴゅっ
45553,亀,かめ
4712,カメハメハ,かめはめは
4243,カメラ小僧,かめらこぞう
46478,カメラ小僧,かめらこぞう
301883,カラコン女子。Ultimate,からこんじょしあるてぃめいと
3707,苅田企画,かりたきかく
4442,カリフォルニア,かりふぉるにあ
5870,カリブ,かりぶ
46482,カリマンタン,かりまんたん
1951,カル,かる
3958,カルトビデオ・W,かるとびでおだぶる
1952,カルバン,かるばん
3131,カルマ,かるま
308600,カレンダーガールV,かれんだーがーるぶい
4845,カロマ,かろま
4469,kawaii,かわいい
4975,カワイイッッ！！,かわいいっっ
5380,関西援交,かんさいえんこう
4515,関東強姦連合,かんさいごうかんれんごう
45586,関西マニア倶楽部,かんさいまにあくらぶ
3709,観察史,かんさつし
6574,姦熟/エマニエル,かんじゅくえまにえる
5021,完熟出版,かんじゅくしゅっぱん
4457,完熟熟女決定版,かんじゅくじゅくじょけっていばん
4574,完全素人出会い委員会,かんぜんしろうとであいいいんかい
4884,完全版,かんぜんばん
3672,関東レイプ会,かんとうれいぷかい
4779,Country,かんとりー
6386,官能映像舎,かんのうえいぞうしゃ
4206,COMPANY CAMERA,かんぱにーかめら
6719,KANBi,かんび
6375,姦乱者/妄想族,かんらんしゃもうそうぞく
1077,kersplash,かーすぷらっしゅ
6208,Carlisle,かーらいる
4599,餓,が
3912,外人倶楽部,がいじんくらぶ
6437,ガガ・ダッシュ！,ががだっしゅ
